,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
646,045970,KR7045970001,코아시아,KOSDAQ,중견기업부,5970,2,-60,-1.0,6200,6300,5930,345912,2122401920,157099809720,26314876,KSQ
647,259630,KR7259630002,엠플러스,KOSDAQ,우량기업부,12870,2,-190,-1.45,13130,13300,12800,139566,1812754160,156893742720,12190656,KSQ
648,282720,KR7282720002,금양그린파워,KOSDAQ,우량기업부,12940,2,-230,-1.75,13310,13390,12850,135593,1766008830,156826330000,12119500,KSQ
649,408920,KR7408920007,메쎄이상,KOSDAQ,벤처기업부,3625,2,-5,-0.14,3630,3635,3530,91408,326597753,156717649375,43232455,KSQ
650,090850,KR7090850009,현대이지웰,KOSDAQ,우량기업부,6590,1,300,4.77,6330,6630,6160,274689,1780736170,156488518990,23746361,KSQ
651,027710,KR7027710003,팜스토리,KOSDAQ,중견기업부,1403,1,195,16.14,1344,1478,1290,21038387,29458295486,156317489800,111416600,KSQ
652,049720,KR7049720006,고려신용정보,KOSDAQ,우량기업부,10930,1,180,1.67,10850,11050,10770,130212,1422953700,156299000000,14300000,KSQ
653,025950,KR7025950007,동신건설,KOSDAQ,우량기업부,18550,2,-30,-0.16,18580,19170,18500,65869,1232829170,155820000000,8400000,KSQ
654,029480,KR7029480001,광무,KOSDAQ,중견기업부,2515,2,-35,-1.37,2550,2590,2475,229686,580577985,155627857960,61879864,KSQ
655,246710,KR7246710008,티앤알바이오팹,KOSDAQ,기술성장기업부,3265,1,255,8.47,3040,3325,3025,842808,2723001022,155312941720,47569048,KSQ
656,021320,KR7021320007,KCC건설,KOSDAQ,우량기업부,7250,1,250,3.57,7240,7450,7150,163959,1197358940,155150000000,21400000,KSQ
657,305090,KR7305090003,마이크로디지탈,KOSDAQ,기술성장기업부,8330,1,10,0.12,8350,8540,8220,137991,1156997905,154896808150,18595055,KSQ
658,402490,KR7402490007,그린리소스,KOSDAQ,기술성장기업부,9350,2,-390,-4.0,9740,9740,9320,509455,4845126665,154887312800,16565488,KSQ
659,096250,KR7096250006,와이즈넛,KOSDAQ,기술성장기업부,11790,2,-220,-1.83,12040,12250,11770,93655,1119626020,154408159440,13096536,KSQ
660,220260,KR7220260004,켐트로스,KOSDAQ,우량기업부,5810,3,0,0.0,5920,5980,5700,324981,1889902390,154303763670,26558307,KSQ
661,109610,KR7109610006,에스와이,KOSDAQ,중견기업부,3150,1,35,1.12,3115,3175,3095,410346,1284001319,154058310000,48907400,KSQ
662,085670,KR7085670008,뉴프렉스,KOSDAQ,우량기업부,6290,1,100,1.62,6220,6590,6180,435788,2786114120,153795286690,24450761,KSQ
663,005990,KR7005990007,매일홀딩스,KOSDAQ,우량기업부,11520,1,310,2.77,11150,11520,11150,10124,115448450,153196462080,13298304,KSQ
664,417840,KR7417840006,저스템,KOSDAQ,벤처기업부,6750,1,150,2.27,6970,7190,6740,1301259,9032048200,152371671750,22573581,KSQ
665,071280,KR7071280002,로체시스템즈,KOSDAQ,우량기업부,9960,1,120,1.22,9890,10130,9840,114328,1143549610,152354165880,15296603,KSQ
666,083500,KR7083500009,에프엔에스테크,KOSDAQ,우량기업부,17750,1,1320,8.03,16640,18070,16425,512130,8955622180,152219065500,8575722,KSQ
667,095190,KR7095190005,이엠코리아,KOSDAQ,중견기업부,2330,2,-5,-0.21,2340,2355,2295,279996,650077104,152056876460,65260462,KSQ
668,063570,KR7063570006,NICE인프라,KOSDAQ,우량기업부,4425,1,40,0.91,4390,4470,4360,69685,307249114,151103696400,34147728,KSQ
669,032300,KR7032300006,한국파마,KOSDAQ,중견기업부,13840,1,180,1.32,13670,14110,13640,127485,1763038915,150948741840,10906701,KSQ
670,255440,KR7255440000,야스,KOSDAQ,벤처기업부,11540,2,-230,-1.95,11770,12060,11410,79873,926867960,150689320000,13058000,KSQ
671,093190,KR7093190007,빅솔론,KOSDAQ,우량기업부,7820,2,-120,-1.51,7940,8020,7590,57524,455794005,150448237100,19238905,KSQ
672,049430,KR7049430002,코메론,KOSDAQ,우량기업부,16490,1,220,1.35,16550,16840,15840,48278,787803950,149201520000,9048000,KSQ
673,439580,KR7439580002,블루엠텍,KOSDAQ,기술성장기업부,4385,2,-70,-1.57,4465,4555,4350,488011,2174287279,148417108595,33846547,KSQ
674,024800,KR7024800005,유성티엔에스,KOSDAQ,우량기업부,3990,1,275,7.4,3730,3990,3725,188907,728263725,147836729880,37051812,KSQ
675,453450,KR7453450009,그리드위즈,KOSDAQ,벤처기업부,18610,2,-210,-1.12,18870,19260,18530,159683,3008120240,147814577500,7942750,KSQ
676,019550,KR7019550003,SBI인베스트먼트,KOSDAQ,벤처기업부,912,2,-18,-1.94,930,961,900,2555372,2367175861,147804716400,162066575,KSQ
677,073560,KR7073560005,우리손에프앤지,KOSDAQ,우량기업부,2130,1,370,21.02,1870,2150,1870,4370370,8843160906,147476179590,69237643,KSQ
678,049950,KR7049950009,미래컴퍼니,KOSDAQ,우량기업부,16710,2,-210,-1.24,17090,17240,16530,68485,1144940255,147346841640,8817884,KSQ
679,030960,KR7030960009,양지사,KOSDAQ,중견기업부,9190,1,360,4.08,8770,9220,8740,499756,4522429850,146856200000,15980000,KSQ
680,059210,KR7059210005,메타바이오메드,KOSDAQ,우량기업부,5220,1,235,4.71,5040,5310,5040,1063653,5539711175,146652251220,28094301,KSQ
681,417970,KR7417970001,모델솔루션,KOSDAQ,중견기업부,22900,1,50,0.22,23500,23500,22500,56382,1296288750,146484430000,6396700,KSQ
682,366030,KR7366030005,공구우먼,KOSDAQ,우량기업부,6460,1,110,1.73,6360,6660,6360,357858,2324704320,146343871000,22653850,KSQ
683,123040,KR7123040008,엠에스오토텍,KOSDAQ,우량기업부,2335,1,30,1.3,2320,2375,2300,210495,491358961,146237078165,62628299,KSQ
684,052420,KR7052420007,오성첨단소재,KOSDAQ,우량기업부,1545,2,-15,-0.96,1563,1581,1540,1121831,1736519134,145887678690,94425682,KSQ
685,054920,KR7054920004,한컴위드,KOSDAQ,중견기업부,5140,2,-100,-1.91,5280,5300,5060,527313,2729308350,145035796340,28217081,KSQ
686,136540,KR7136540002,윈스테크넷,KOSDAQ,우량기업부,11810,1,260,2.25,11630,11900,11630,68614,809420650,145023800260,12279746,KSQ
687,049960,KR7049960008,쎌바이오텍,KOSDAQ,벤처기업부,15420,1,1490,10.7,14260,15950,14180,244762,3741633130,144948000000,9400000,KSQ
688,003310,KR7003310000,대주산업,KOSDAQ,우량기업부,4085,1,70,1.74,4015,4275,3925,3560998,14467371700,144577749750,35392350,KSQ
689,092190,KR7092190008,서울바이오시스,KOSDAQ,중견기업부,3145,2,-40,-1.26,3185,3315,3105,157712,505787689,144256064535,45868383,KSQ
690,217330,KR7217330000,싸이토젠,KOSDAQ,기술성장기업부,6210,2,-40,-0.64,6250,6480,6060,303708,1884244935,143634486870,23129547,KSQ
691,091120,KR7091120006,이엠텍,KOSDAQ,중견기업부,8380,1,1210,16.88,7170,8540,7160,591907,4841553080,143574003680,17132936,KSQ
692,009780,KR7009780008,엠에스씨,KOSDAQ,우량기업부,8150,1,190,2.39,8020,8340,8000,57416,470871370,143440000000,17600000,KSQ
693,059270,KR7059270009,해성에어로보틱스,KOSDAQ,기술성장기업부,12800,2,-20,-0.16,12940,13110,12570,305409,3888993450,142915827200,11165299,KSQ
694,068790,KR7068790005,DMS,KOSDAQ,투자주의환기종목(소속부없음),6330,0,0,0.0,0,0,0,0,0,142869517920,22570224,KSQ
695,265740,KR7265740001,엔에프씨,KOSDAQ,중견기업부,7960,1,1000,14.37,7130,8150,7050,1721323,13229797800,142194256000,17863600,KSQ
696,038460,KR7038460002,바이오스마트,KOSDAQ,우량기업부,5430,1,210,4.02,5300,5510,5100,1200393,6428110915,142072898340,26164438,KSQ
697,463020,KR7463020008,뉴엔AI,KOSDAQ,기술성장기업부,15960,2,-490,-2.98,16510,16770,15920,80670,1305768425,141712032000,8879200,KSQ
698,038110,KR7038110003,에코플라스틱,KOSDAQ,우량기업부,3435,2,-5,-0.15,3510,3557,3380,654240,2251521377,141416785950,41169370,KSQ
699,355150,KR7355150004,코스텍시스,KOSDAQ,벤처기업부,18100,1,2010,12.49,16090,18800,16000,364336,6522612940,141132035000,7797350,KSQ
700,013310,KR7013310008,아진산업,KOSDAQ,우량기업부,3620,1,30,0.84,3685,3785,3590,1355201,4993158169,140479826840,38806582,KSQ
701,306620,KR7306620006,지아이에스,KOSDAQ,벤처기업부,3115,1,405,14.94,2770,3180,2755,4702999,14163176978,140219419900,45014260,KSQ
702,059120,KR7059120006,아진엑스텍,KOSDAQ,벤처기업부,7650,1,390,5.37,7300,7820,7300,795656,6039670205,140072004900,18310066,KSQ
703,086960,KR7086960002,MDS테크,KOSDAQ,중견기업부,1373,2,-36,-2.56,1414,1422,1368,3024805,4202728892,139577175420,101658540,KSQ
704,072870,KR7072870009,메가스터디,KOSDAQ,우량기업부,11690,1,30,0.26,11670,11770,11650,40741,476905295,139356010710,11920959,KSQ
705,317770,KR7317770006,엑스페릭스,KOSDAQ,벤처기업부,4185,1,85,2.07,4050,4560,3950,4779185,20778310154,139256632485,33275181,KSQ
706,443670,KR7443670005,에스피소프트,KOSDAQ,중견기업부,5610,2,-50,-0.88,5680,5780,5600,151765,861902105,138799209120,24741392,KSQ
707,036710,KR7036710002,심텍홀딩스,KOSDAQ,투자주의환기종목(소속부없음),2625,1,5,0.19,2710,2710,2600,194870,513047502,138672854250,52827754,KSQ
708,036170,KR7036170009,에이치엠넥스,KOSDAQ,중견기업부,2250,4,516,29.76,1764,2250,1705,6753038,14105383807,138072658500,61365626,KSQ
709,323350,KR7323350009,다원넥스뷰,KOSDAQ,기술성장기업부,17150,2,-1550,-8.29,18710,18800,16700,389716,6875783110,137384739800,8010772,KSQ
710,074430,KR7074430000,아미노로직스,KOSDAQ,중견기업부,1564,2,-8,-0.51,1573,1591,1549,317382,495905814,137361184016,87826844,KSQ
711,052260,KR7052260007,현대바이오랜드,KOSDAQ,우량기업부,4565,1,100,2.24,4530,4590,4480,175727,799458292,136950000000,30000000,KSQ
712,067900,KR7067900001,와이엔텍,KOSDAQ,우량기업부,7520,2,-90,-1.18,7640,7750,7520,185634,1414545480,136861435680,18199659,KSQ
713,226400,KR7226400000,오스테오닉,KOSDAQ,기술성장기업부,6620,2,-110,-1.63,6780,6800,6610,139284,931159295,136779798620,20661601,KSQ
714,054050,KR7054050000,농우바이오,KOSDAQ,우량기업부,8510,1,60,0.71,8450,8590,8430,92737,788249715,136420074110,16030561,KSQ
715,067290,KR7067290007,JW신약,KOSDAQ,중견기업부,2430,2,-50,-2.02,2580,2670,2340,3875225,9539516325,136170160290,56037103,KSQ
716,039340,KR7039340005,한국경제TV,KOSDAQ,우량기업부,6050,1,190,3.24,6000,6200,5880,44456,270916545,136125000000,22500000,KSQ
717,053580,KR7053580007,웹케시,KOSDAQ,우량기업부,9980,1,100,1.01,10030,10220,9890,85705,861543535,136089755040,13636248,KSQ
718,251120,KR7251120002,바이오에프디엔씨,KOSDAQ,기술성장기업부,15600,1,200,1.3,15500,15900,15340,22177,344863460,135652920000,8695700,KSQ
719,086670,KR7086670007,비엠티,KOSDAQ,우량기업부,13620,2,-20,-0.15,13680,13700,13410,81767,1108147160,135190553700,9925885,KSQ
720,294140,KR7294140009,레몬,KOSDAQ,중견기업부,5990,3,0,0.0,5990,6100,5860,82520,493916975,134264759820,22414818,KSQ
721,187870,KR7187870001,디바이스,KOSDAQ,우량기업부,18960,2,-260,-1.35,19320,19830,18630,93763,1787283720,133414106640,7036609,KSQ
722,299170,KR7299170001,더블유에스아이,KOSDAQ,중견기업부,3205,1,35,1.1,3180,3255,3100,1040484,3299090152,133043678040,41511288,KSQ
723,014950,KR7014950000,삼익제약,KOSDAQ,벤처기업부,14430,1,140,0.98,14290,14910,14230,124455,1806859770,132704239590,9196413,KSQ
724,000440,KR7000440008,중앙에너비스,KOSDAQ,중견기업부,21300,1,900,4.41,19160,23200,18460,2271730,48915139295,132637869000,6227130,KSQ
725,063080,KR7063080006,컴투스홀딩스,KOSDAQ,중견기업부,20100,1,130,0.65,20300,20500,19820,27435,551004625,132563359200,6595192,KSQ
726,307930,KR7307930008,컴퍼니케이,KOSDAQ,중견기업부,8490,1,380,4.69,8070,8610,8010,866606,7289062475,132528900000,15610000,KSQ
727,269620,KR7269620001,시스웍,KOSDAQ,관리종목(소속부없음),889,0,0,0.0,0,0,0,0,0,132090012299,148582691,KSQ
728,049520,KR7049520000,유아이엘,KOSDAQ,우량기업부,4095,1,50,1.24,4100,4150,4045,175597,718434655,132053119380,32247404,KSQ
729,475580,KR7475580007,에이럭스,KOSDAQ,벤처기업부,9690,1,80,0.83,9670,9780,9510,84876,819639590,132025281000,13624900,KSQ
730,242040,KR7242040004,나무기술,KOSDAQ,기술성장기업부,3800,1,125,3.4,3685,3950,3635,2974214,11259798290,131503803200,34606264,KSQ
731,088390,KR7088390000,이녹스,KOSDAQ,중견기업부,14000,2,-440,-3.05,14440,14610,13850,106556,1498213140,131401816000,9385844,KSQ
732,418470,KR7418470001,KT밀리의서재,KOSDAQ,중견기업부,15340,1,180,1.19,15160,15400,14910,81453,1227880385,131399203260,8565789,KSQ
733,024880,KR7024880007,케이피에프,KOSDAQ,우량기업부,6540,1,190,2.99,6400,6670,6370,492522,3222652540,131386461420,20089673,KSQ
734,208370,KR7208370007,셀바스헬스케어,KOSDAQ,벤처기업부,5100,1,170,3.45,4925,5250,4875,644749,3265786955,131276876400,25740564,KSQ
735,067990,KR7067990002,도이치모터스,KOSDAQ,우량기업부,4495,1,90,2.04,4385,4660,4385,238827,1080068139,131171067250,29181550,KSQ
736,005860,KR7005860002,한일사료,KOSDAQ,우량기업부,3325,1,125,3.91,3300,3375,3250,1732353,5745571440,131017252625,39403685,KSQ
737,950130,KR8840090003,엑세스바이오,KOSDAQ,외국기업(소속부없음),3450,2,-75,-2.13,3500,3565,3405,85551,297087564,130161020400,37727832,KSQ
738,357580,KR7357580000,아모센스,KOSDAQ,기술성장기업부,11160,2,-650,-5.5,11810,11910,11140,215197,2451897465,130063059360,11654396,KSQ
739,065450,KR7065450009,빅텍,KOSDAQ,벤처기업부,4535,1,70,1.57,4420,4755,4205,8293763,37479732203,129940448000,28652800,KSQ
740,125210,KR7125210005,아모그린텍,KOSDAQ,우량기업부,7860,2,-130,-1.63,8010,8310,7760,143107,1151235290,129664769400,16496790,KSQ
741,142210,KR7142210004,유니트론텍,KOSDAQ,우량기업부,6170,2,-10,-0.16,6180,6300,6140,280739,1739582960,129632138070,21010071,KSQ
742,078140,KR7078140001,대봉엘에스,KOSDAQ,우량기업부,11690,2,-40,-0.34,11700,11870,11630,35399,415736280,129602108510,11086579,KSQ
743,044990,KR7044990000,에이치엔에스하이텍,KOSDAQ,기술성장기업부,16850,1,390,2.37,16570,16960,16400,61016,1020431980,129499411250,7685425,KSQ
744,317830,KR7317830008,에스피시스템스,KOSDAQ,벤처기업부,11970,1,220,1.87,11840,12290,11770,177397,2132148075,128962601460,10773818,KSQ
745,172670,KR7172670002,에이엘티,KOSDAQ,벤처기업부,14380,2,-140,-0.96,14970,15430,14190,192696,2852796030,128848524420,8960259,KSQ
746,460940,KR7460940000,피앤에스로보틱스,KOSDAQ,기술성장기업부,9680,1,230,2.43,9580,9820,9450,151367,1455288810,128313046400,13255480,KSQ
747,493330,KR7493330005,지에프아이,KOSDAQ,벤처기업부,16680,2,-340,-2.0,17490,17490,16650,51161,861053770,128138195280,7682146,KSQ
748,099750,KR7099750002,이지케어텍,KOSDAQ,벤처기업부,9360,1,90,0.97,9270,9600,9170,89036,835761180,127849859280,13659173,KSQ
749,382800,KR7382800001,지앤비에스 에코,KOSDAQ,우량기업부,4015,1,260,6.92,3800,4050,3780,597801,2360888700,127801629615,31831041,KSQ
750,209640,KR7209640002,와이제이링크,KOSDAQ,중견기업부,4490,2,-180,-3.85,4675,4700,4370,1335823,5985503376,127709725540,28443146,KSQ
751,201490,KR7201490000,미투온,KOSDAQ,중견기업부,3905,2,-50,-1.26,4050,4060,3880,524236,2078925454,127278828050,32593810,KSQ
752,432470,KR7432470003,케이엔에스,KOSDAQ,벤처기업부,14490,2,-450,-3.01,14930,16420,14410,909318,14100978820,127099846440,8771556,KSQ
753,033290,KR7033290008,로젠,KOSDAQ,중견기업부,2260,2,-10,-0.44,2270,2280,2250,109931,248755178,126913240260,56156301,KSQ
754,026150,KR7026150003,특수건설,KOSDAQ,중견기업부,7160,1,40,0.56,7130,7280,7050,113868,813441920,125631729960,17546331,KSQ
755,294630,KR7294630009,서남,KOSDAQ,기술성장기업부,4730,2,-580,-10.92,5190,5260,4530,3063069,14806485371,124712688870,26366319,KSQ
756,065170,KR7065170003,비엘팜텍,KOSDAQ,투자주의환기종목(소속부없음),4660,1,35,0.76,4590,4980,4485,6381259,30074785944,124342896500,26683025,KSQ
757,068240,KR7068240001,다원시스,KOSDAQ,벤처기업부,3255,1,320,10.9,2940,3610,2940,5276141,17601060474,124221987435,38163437,KSQ
758,101330,KR7101330009,모베이스,KOSDAQ,중견기업부,5360,1,60,1.13,5440,5610,5310,613176,3332345850,124068075440,23147029,KSQ
759,101670,KR7101670008,하이드로리튬,KOSDAQ,중견기업부,2195,1,30,1.39,2165,2325,2165,893488,1989100174,124013733380,56498284,KSQ
760,443250,KR7443250006,레뷰코퍼레이션,KOSDAQ,벤처기업부,11130,1,100,0.91,11030,11150,10950,17870,197954370,123963268800,11137760,KSQ
761,086710,KR7086710001,선진뷰티사이언스,KOSDAQ,우량기업부,10140,1,170,1.71,10170,10300,9970,59852,609228475,123741259200,12203280,KSQ
762,330350,KR7330350000,위더스제약,KOSDAQ,우량기업부,9340,1,540,6.14,9110,9450,8830,1010907,9408592420,123307978260,13202139,KSQ
763,131370,KR7131370009,알서포트,KOSDAQ,벤처기업부,2310,1,25,1.09,2285,2320,2285,136930,314867382,123046961730,53267083,KSQ
764,018120,KR7018120006,진로발효,KOSDAQ,우량기업부,18520,1,70,0.38,18460,18600,18440,5659,104875600,122623142400,6621120,KSQ
765,001540,KR7001540004,안국약품,KOSDAQ,우량기업부,9400,1,200,2.17,9210,9400,9180,52693,490518555,122598748000,13042420,KSQ
766,0013V0,KR70013V0002,삼진식품,KOSDAQ,중견기업부,12300,1,820,7.14,11570,13140,11560,6764601,84198326085,121999468800,9918656,KSQ
767,330730,KR7330730003,스톤브릿지벤처스,KOSDAQ,중견기업부,6690,1,240,3.72,6660,6740,6450,297289,1964334180,121877282700,18217830,KSQ
768,362320,KR7362320004,청담글로벌,KOSDAQ,중견기업부,5750,1,110,1.95,5700,5830,5660,136637,785139205,121619917500,21151290,KSQ
769,081180,KR7081180002,쎄크,KOSDAQ,기술성장기업부,13720,2,-480,-3.38,14380,14540,13570,367804,5104329395,121086340200,8825535,KSQ
770,066590,KR7066590001,우수AMS,KOSDAQ,중견기업부,3130,1,50,1.62,3110,3195,3110,249014,781311395,121061942810,38677937,KSQ
771,048530,KR7048530000,인트론바이오,KOSDAQ,기술성장기업부,3640,3,0,0.0,3640,3695,3515,188321,679182842,120817231080,33191547,KSQ
772,396470,KR7396470007,워트,KOSDAQ,중견기업부,7490,1,140,1.9,7450,7590,7390,113900,854998220,120738800000,16120000,KSQ
773,084650,KR7084650001,랩지노믹스,KOSDAQ,우량기업부,1623,2,-15,-0.92,1642,1648,1615,559108,908467606,120491503770,74239990,KSQ
774,424960,KR7424960003,스마트레이더시스템,KOSDAQ,기술성장기업부,7250,2,-50,-0.68,7320,7490,7230,146028,1069965210,119517047500,16485110,KSQ
775,036010,KR7036010007,아비코전자,KOSDAQ,중견기업부,8990,1,400,4.66,8640,9120,8610,206980,1847555565,119503476660,13292934,KSQ
776,311690,KR7311690002,CJ 바이오사이언스,KOSDAQ,기술성장기업부,9140,1,190,2.12,8950,9340,8950,35309,323556070,119418322680,13065462,KSQ
777,187790,KR7187790001,나노,KOSDAQ,벤처기업부,3870,3,0,0.0,3890,3935,3805,235994,914621358,119354012100,30840830,KSQ
778,048550,KR7048550008,SM C&C,KOSDAQ,중견기업부,1234,2,-4,-0.32,1239,1245,1227,208694,258092259,119345841080,96714620,KSQ
779,141000,KR7141000000,비아트론,KOSDAQ,벤처기업부,9830,1,710,7.79,9220,10240,9220,426740,4227102360,119087599300,12114710,KSQ
780,377480,KR7377480009,마음AI,KOSDAQ,기술성장기업부,16680,2,-170,-1.01,17020,17400,16670,106397,1787075470,118599387000,7110275,KSQ
781,303810,KR7303810006,동국생명과학,KOSDAQ,중견기업부,3705,1,140,3.93,3570,3785,3545,611943,2267802672,118501238700,31984140,KSQ
782,417500,KR7417500006,제이아이테크,KOSDAQ,우량기업부,3610,3,0,0.0,3615,3725,3590,166210,605106733,118352925840,32784744,KSQ
783,023900,KR7023900004,풍국주정,KOSDAQ,우량기업부,9390,2,-90,-0.95,9480,9530,9280,26507,249065110,118314000000,12600000,KSQ
784,096240,KR7096240007,크레버스,KOSDAQ,우량기업부,10790,1,170,1.6,10640,10810,10630,52773,566567630,118022962200,10938180,KSQ
785,100130,KR7100130004,동국S&C,KOSDAQ,중견기업부,2065,2,-10,-0.48,2075,2090,2035,118776,244607936,118000295000,57143000,KSQ
